126,1.0,1.0,0.8646056678931457,0.8580124957789191
127,0.5142063492063491,0.6902260342856319,0.6174192300774588,0.7250569573096798
128,0.3516666666666667,0.17583333333333334,0.8622942238119067,0.8622942238119067
129,0.9154365079365079,0.9242796838094824,0.8752522533067624,0.8856636350347027
130,0.8,0.4,0.9216771258662507,0.9216771258662507
131,0.42218253968253966,0.5438984190474128,0.6404910152190691,0.7073973058420315
132,0.850873015873016,0.8585593676189653,0.9566549140810917,0.9522527548746323
133,0.2617460317460317,0.49461873523793026,0.4699093943877243,0.5947921546743282
134,0.9154365079365079,0.735130217005217,0.8005905452087857,0.7927214488526315
135,1.0,0.65,1.0,1.0
136,0.610079365079365,0.671285401904597,0.7080300341240947,0.7324628694693124
137,0.8071031746031746,0.8701130171428157,0.8825944116329192,0.8421220079854007
138,0.9,0.45,0.9160152884682016,0.9160152884682016
139,0.7101984126984127,0.5378329928155781,0.9471379112624283,0.7569603375735677
140,0.6642063492063491,0.765226034285632,0.7812774989197036,0.7132747905518743
141,0.6971031746031746,0.7816744469840446,0.8524072495800101,0.8864328433747254
142,0.6734920634920635,0.6563705126572776,0.8454423206922443,0.8672262796389149
143,0.9154365079365079,0.9023947938886019,0.7683099567592446,0.8108775735130952
144,0.7292063492063492,0.3646031746031746,0.9047728981722639,0.9047728981722639
145,0.511031746031746,0.5534671939257853,0.6906493482072787,0.7114367633475945
147,0.6975396825396825,0.7328530061269999,0.7193197529049575,0.6882168396903232
148,0.9354365079365079,0.9342796838094823,0.909451237413149,0.9108823005101269
149,0.9788888888888889,0.6733147408147409,0.9970859019833872,0.9913314308586522
150,1.0,0.971106884386683,0.905639859248138,0.9235901209017925
151,0.968888888888889,0.8622438440472496,0.8912473870183985,0.8939387316019329
152,1.0,1.0,1.0,0.9220806685189347
153,1.0,1.0,1.0,1.0
154,0.1,0.05,1.0,1.0
155,0.11261904761904762,0.3257204575180581,0.38544816471287774,0.5042094523964851
156,0.8,0.4,0.9250223135029734,0.9250223135029734
157,0.6642063492063491,0.765226034285632,0.8200718435583363,0.8605117434230818
158,0.8973809523809523,0.7983304760684791,0.9119418594895656,0.854885236631202
159,0.7444841269841269,0.5394349142859206,0.8216855351617965,0.8216855351617965
160,0.7859920634920634,0.826118891428489,0.7053464723909508,0.7497444202557269
161,0.8071031746031746,0.8701130171428157,0.8588926998339694,0.7626637042367188
162,1.0,1.0,1.0,0.943707270324674
163,0.8071031746031746,0.8467327220423198,0.7103386984248773,0.7551589061661462
164,0.7734920634920635,0.8198688914284891,0.6835026646177669,0.7344111030661322
165,1.0,0.65,0.9886290577784479,0.9828459543997515
166,0.8593253968253967,0.8293469879363844,0.9612823260109971,0.9423170048459418
167,0.8071031746031746,0.8245062730956695,0.8588926998339694,0.7165288495976152
168,1.0,1.0,1.0,0.9193274034587325
170,1.0,0.6964285714285714,0.9409911950943467,0.8665463907606431
172,1.0,0.5,1.0,1.0
173,1.0,0.9791197048995034,0.8957474988052466,0.9095501320418627
174,0.7693650793650793,0.750928259047454,0.7890815356671064,0.7909461879568804
175,0.8058730158730159,0.8360593676189654,0.8970696039202948,0.840884030723014
